id,word
884,sushi bars
885,indian
886,mexican
887,jazz & blues
887,gastropubs
887,breakfast & brunch
888,korean
889,mexican
890,seafood
891,sports bars
891,asian fusion
891,korean
892,sandwiches
892,pizza
892,burgers
893,pizza
894,music venues
894,beer bar
895,burgers
896,pizza
897,parks
898,vietnamese
898,noodles
899,mediterranean
899,pizza
899,juice bars & smoothies
900,cafes
900,coffee & tea
900,gluten-free
901,bakeries
901,patisserie/cake shop
902,new mexican cuisine
902,latin american
902,breakfast & brunch
903,mexican
904,bakeries
904,breakfast & brunch
905,mediterranean
905,middle eastern
906,cafes
906,breakfast & brunch
907,german
907,beer gardens
908,bars
909,american (traditional)
909,breakfast & brunch
910,japanese
910,sushi bars
911,steakhouses
911,seafood
911,american (traditional)
912,pancakes
913,pizza
914,mexican
915,local flavor
916,local flavor
917,sandwiches
917,cuban
917,cafes
918,mexican
919,mexican
920,seafood
920,cajun/creole
920,buffets
921,sandwiches
921,breakfast & brunch
922,teppanyaki
922,sushi bars
922,chinese
923,greek
924,mediterranean
924,middle eastern
925,music venues
925,karaoke
925,sports bars
926,mexican
927,sandwiches
927,mediterranean
927,burgers
928,chicken wings
928,pizza
928,american (traditional)
929,bars
929,music venues
930,bars
930,dance clubs
931,indian
931,american (new)
932,italian
932,pizza
933,pizza
934,mexican
935,american (traditional)
936,pizza
937,fast food
937,hot dogs
938,mexican
938,karaoke
938,dive bars
939,gay bars
939,dance clubs
940,barbeque
941,bars
941,american (traditional)
942,tacos
942,beer bar
942,cocktail bars
943,mexican
943,internet cafes
943,desserts
944,japanese
944,sushi bars
945,halal
945,middle eastern
946,delis
946,gluten-free
946,bagels
947,bars
947,american (new)
947,breakfast & brunch
948,chicken wings
948,pizza
948,cheesesteaks
949,indian
949,himalayan/nepalese
950,sandwiches
950,sports bars
950,pizza
951,mexican
952,vietnamese
952,bakeries
953,pizza
953,bakeries
953,beer bar
954,sandwiches
954,coffee & tea
954,breakfast & brunch
955,polish
956,mexican
956,seafood
958,bakeries
958,cafes
959,music venues
959,cocktail bars
959,jazz & blues
960,sushi bars
960,thai
960,asian fusion
961,irish
961,pubs
962,cuban
962,filipino
963,steakhouses
963,modern european
963,french
964,sandwiches
964,salad
965,chinese
966,ice cream & frozen yogurt
967,burgers
967,bakeries
967,modern european
968,thai
968,asian fusion
969,mexican
970,mexican
971,japanese
971,sushi bars
971,asian fusion
972,"beer, wine & spirits"
972,beer bar
973,burgers
973,american (traditional)
973,cocktail bars
974,sandwiches
974,italian
974,pizza
975,beer bar
975,dive bars
976,mexican
977,street vendors
977,food trucks
977,specialty food
978,street vendors
978,food trucks
978,specialty food
979,pizza
980,sandwiches
980,sports bars
980,american (traditional)
981,italian
981,pizza
982,italian
983,burgers
983,italian
983,hot dogs
984,mexican
985,vegan
986,asian fusion
987,fast food
987,hot dogs
987,sandwiches
988,barbeque
989,lounges
989,american (new)
990,mexican
990,seafood
991,chinese
992,pasta shops
992,american (new)
992,cocktail bars
993,sandwiches
994,bars
994,american (new)
994,brasseries
995,pizza
996,mexican
997,ice cream & frozen yogurt
997,desserts
998,mexican
999,ice cream & frozen yogurt
1000,mexican
1001,american (new)
1001,breakfast & brunch
1002,american (traditional)
1002,breakfast & brunch
1003,juice bars & smoothies
1003,coffee & tea
1003,waffles
1004,caribbean
1005,halal
1005,vegetarian
1005,middle eastern
1006,zoos
1007,american (new)
1007,wine bars
1007,breakfast & brunch
1008,pizza
1009,desserts
1009,american (traditional)
1009,cocktail bars
1010,mexican
1010,seafood
1011,lounges
1011,italian
1011,american (new)
1012,burgers
1012,fast food
1012,hot dogs
1013,chinese
1014,mexican
1014,american (traditional)
1015,pizza
